Customer_ID,Gender,Age,Browsing_Time,Purchase_Amount,Number_of_Items,Discount_Applied,Total_Transactions,Category,Satisfaction_Score
1929,Female,39,85.45,424.41,4,2,29,Electronics,3
1930,Male,34,118.06,223.43,1,22,36,Clothing,3
1931,Female,53,6.97,13.89,7,10,13,Home & Kitchen,3
1932,Female,31,12.51,41.88,8,9,41,Home & Kitchen,2
1933,Male,27,86.73,257.64,5,49,9,Books,5
1934,Male,52,34.54,484.87,2,35,21,Books,1
1935,Male,42,22.93,348.14,8,12,3,Home & Kitchen,5
1936,Female,20,5.68,40.1,1,28,25,Home & Kitchen,4
1937,Male,64,3.6,98.73,7,37,25,Electronics,4
1938,Female,55,93.16,386.8,1,12,12,Clothing,5
1939,Female,34,17.0,421.51,6,25,29,Books,3
1940,Male,29,56.66,310.76,6,19,11,Electronics,2
1941,Male,69,73.1,323.99,5,4,11,Clothing,1
1942,Female,41,51.97,19.03,2,19,49,Books,3
1943,Female,46,4.23,415.12,2,13,26,Electronics,5
1944,Female,60,94.24,395.2,9,44,14,Beauty,5
1945,Male,42,2.25,133.22,5,13,16,Beauty,2
1946,Female,53,91.66,355.79,5,7,10,Books,2
1947,Male,43,107.3,111.35,7,47,31,Electronics,5
1948,Female,55,52.51,24.96,6,12,31,Clothing,3
1949,Female,18,64.73,104.56,2,23,36,Clothing,3
1950,Male,37,57.76,93.42,1,14,10,Electronics,3
1951,Female,45,47.32,172.19,5,0,26,Beauty,1
1952,Male,33,106.6,212.13,4,21,20,Electronics,1
1953,Male,64,107.38,256.73,3,33,44,Beauty,3
1954,Female,34,40.96,240.99,2,49,9,Beauty,5
1955,Male,57,74.19,138.98,2,39,15,Clothing,2
1956,Male,45,111.3,19.44,4,2,9,Books,4
1957,Female,29,115.48,304.53,2,25,7,Home & Kitchen,2
1958,Male,44,61.57,200.89,4,13,26,Electronics,2
1959,Male,59,54.89,152.84,3,40,24,Beauty,4
1960,Male,64,34.16,434.14,9,7,12,Electronics,3
1961,Female,47,115.11,374.64,7,48,20,Books,2
1962,Male,58,17.99,429.59,3,15,14,Books,4
1963,Female,51,70.0,250.02,8,41,22,Home & Kitchen,5
1964,Female,54,34.62,69.81,9,20,16,Home & Kitchen,5
1965,Male,23,34.2,349.63,7,9,29,Beauty,5
1966,Male,24,49.19,107.01,6,24,32,Home & Kitchen,3
1967,Male,49,119.86,223.41,4,37,19,Beauty,2
1968,Female,49,7.54,37.18,5,21,35,Clothing,2
1969,Male,42,69.85,413.53,8,48,43,Beauty,1
1970,Male,50,10.83,67.34,3,47,32,Home & Kitchen,5
1971,Male,24,19.39,452.03,2,46,20,Electronics,3
1972,Male,69,53.31,432.79,3,45,40,Home & Kitchen,4
1973,Male,29,61.74,234.97,7,3,20,Books,3
1974,Female,33,31.8,373.46,8,3,8,Home & Kitchen,2
1975,Female,33,38.66,311.63,1,29,35,Clothing,5
1976,Male,60,11.35,402.52,7,1,42,Beauty,1
1977,Male,53,37.08,218.74,9,28,13,Books,3
1978,Male,30,116.02,393.98,3,42,41,Beauty,1
1979,Male,24,113.42,233.92,3,35,6,Beauty,2
1980,Female,53,40.85,470.78,8,20,47,Home & Kitchen,4
1981,Male,64,68.93,245.75,4,20,16,Electronics,3
1982,Female,68,109.24,234.0,8,47,5,Books,2
1983,Female,26,1.74,393.61,5,20,45,Clothing,5
1984,Male,49,97.47,411.68,3,3,34,Clothing,3
1985,Female,28,113.86,279.47,4,0,6,Electronics,1
1986,Female,25,11.87,94.0,4,25,33,Electronics,3
1987,Female,50,20.21,236.54,8,1,15,Home & Kitchen,2
1988,Female,40,115.33,484.2,6,8,15,Clothing,2
1989,Male,42,64.97,377.73,7,44,14,Books,1
1990,Male,25,2.69,406.53,9,17,39,Electronics,2
1991,Female,62,31.66,21.25,6,47,5,Electronics,3
1992,Male,39,54.54,236.59,3,47,26,Electronics,1
1993,Male,21,83.46,325.08,3,41,48,Books,2
1994,Male,57,88.25,415.87,3,40,17,Clothing,2
1995,Male,20,119.46,29.39,2,10,43,Books,3
1996,Male,46,35.21,426.96,1,24,47,Books,2
1997,Female,58,65.05,276.46,1,25,16,Home & Kitchen,3
1998,Male,46,64.47,102.67,4,35,35,Electronics,5
1999,Male,51,49.27,162.04,3,41,38,Clothing,3
2000,Male,51,21.13,144.56,5,34,23,Home & Kitchen,4
2001,Male,45,117.32,267.78,9,37,13,Home & Kitchen,2
2002,Female,30,102.54,30.58,8,2,33,Beauty,5
2003,Female,32,60.3,83.48,9,40,29,Electronics,1
2004,Female,40,72.79,407.28,5,34,46,Clothing,4
2005,Female,61,28.04,70.64,8,49,34,Clothing,1
2006,Male,43,65.71,120.53,4,39,34,Clothing,4
2007,Female,21,83.7,229.42,5,21,27,Electronics,5
2008,Male,43,62.3,260.97,3,7,15,Clothing,5
2009,Male,57,118.84,382.99,5,14,9,Books,5
2010,Male,26,73.75,226.43,3,44,26,Books,4
2011,Male,22,45.15,395.98,5,6,3,Electronics,3
2012,Male,49,92.89,311.08,5,18,36,Clothing,1
2013,Female,37,21.29,60.98,6,39,47,Beauty,3
2014,Female,67,46.76,82.38,9,41,5,Beauty,3
2015,Female,28,42.29,221.33,1,16,20,Beauty,2
2016,Female,32,52.39,201.46,6,0,20,Books,1
2017,Male,49,94.03,373.05,1,44,5,Beauty,4
2018,Female,45,58.62,292.46,6,28,10,Clothing,2
2019,Male,39,95.49,197.13,2,12,16,Clothing,2
2020,Female,58,69.6,89.53,8,47,25,Beauty,5
2021,Male,34,41.71,117.28,3,28,44,Home & Kitchen,4
2022,Male,43,97.39,289.87,6,40,25,Beauty,3
2023,Female,61,29.36,214.6,6,41,30,Home & Kitchen,3
2024,Male,24,27.7,259.89,4,5,14,Electronics,3
2025,Male,59,61.04,89.49,5,4,22,Electronics,5
2026,Female,43,32.04,333.14,2,33,43,Clothing,3
2027,Male,42,2.08,427.01,8,10,28,Books,1
2028,Female,27,78.15,132.68,7,8,30,Clothing,3
2029,Female,62,61.82,248.3,6,37,19,Clothing,3
2030,Female,36,54.02,487.89,7,39,38,Books,1
2031,Male,28,116.07,169.95,1,40,42,Clothing,5
2032,Male,30,68.97,299.55,5,8,20,Books,2
2033,Male,25,103.75,49.65,7,7,35,Clothing,4
2034,Female,57,17.59,304.98,1,43,22,Electronics,5
2035,Male,21,68.74,49.37,2,39,15,Home & Kitchen,3
2036,Female,64,104.29,479.82,9,2,11,Clothing,2
2037,Female,48,70.39,359.25,3,12,34,Home & Kitchen,4
2038,Male,45,86.44,395.14,6,18,24,Beauty,4
2039,Female,28,45.27,353.53,7,33,6,Clothing,4
2040,Male,60,12.0,296.92,9,31,17,Electronics,1
2041,Male,18,55.49,227.71,5,48,28,Books,1
2042,Male,66,47.94,429.89,4,15,31,Electronics,2
2043,Male,64,104.18,478.63,2,35,36,Home & Kitchen,3
2044,Male,69,30.04,252.02,3,17,9,Books,2
2045,Female,55,116.04,466.11,5,13,10,Electronics,3
2046,Female,41,115.02,293.75,2,29,21,Electronics,5
2047,Female,64,30.47,271.5,4,1,34,Electronics,4
2048,Male,48,42.42,229.97,1,12,31,Books,4
2049,Male,58,107.57,108.6,4,26,29,Electronics,1
2050,Male,63,116.03,6.84,7,16,43,Electronics,5
2051,Female,67,53.77,124.55,3,30,43,Home & Kitchen,5
2052,Male,43,39.2,257.31,8,14,11,Electronics,3
2053,Female,66,63.61,193.08,6,19,33,Electronics,5
2054,Female,67,82.84,227.0,6,4,46,Beauty,1
2055,Male,22,33.54,490.42,1,6,1,Books,3
2056,Male,37,88.64,178.38,5,17,21,Beauty,2
2057,Female,69,7.15,228.83,3,10,23,Home & Kitchen,3
2058,Male,58,6.87,71.09,1,31,9,Beauty,2
2059,Female,28,46.97,28.74,8,49,1,Clothing,3
2060,Male,50,43.06,388.83,7,26,21,Books,4
2061,Male,67,38.56,287.49,7,25,22,Electronics,2
2062,Female,55,59.43,381.55,4,36,4,Beauty,1
2063,Male,44,39.17,79.18,6,44,1,Beauty,2
2064,Female,51,23.88,288.06,9,27,10,Electronics,2
2065,Male,32,37.83,130.55,3,49,15,Electronics,3
2066,Female,49,117.01,117.89,9,1,36,Home & Kitchen,4
2067,Female,38,49.92,10.71,4,19,29,Beauty,3
2068,Male,63,53.92,69.52,5,3,46,Beauty,3
2069,Female,22,69.61,158.09,7,12,5,Clothing,4
2070,Male,23,118.02,62.85,6,23,29,Clothing,3
2071,Male,55,29.75,493.0,8,47,47,Beauty,4
2072,Male,39,82.07,157.77,8,37,47,Clothing,1
2073,Female,35,86.2,69.51,8,39,27,Beauty,4
2074,Female,31,73.27,103.55,3,47,25,Books,5
2075,Male,27,11.54,295.91,6,44,16,Home & Kitchen,4
2076,Male,63,81.55,36.7,7,28,16,Clothing,4
2077,Female,30,8.63,431.9,9,35,36,Beauty,5
2078,Male,48,71.94,480.94,4,1,25,Clothing,4
2079,Male,47,89.01,127.14,5,40,41,Home & Kitchen,2
2080,Female,20,26.11,227.8,8,17,1,Books,3
2081,Male,47,101.15,15.96,1,48,5,Electronics,3
2082,Female,23,4.61,322.15,6,7,41,Electronics,1
2083,Male,46,101.41,209.89,4,14,20,Clothing,1
2084,Female,25,55.78,138.68,5,40,5,Beauty,5
2085,Male,61,26.89,107.38,5,16,36,Home & Kitchen,2
2086,Male,62,16.92,328.74,2,22,29,Books,1
2087,Female,60,114.44,211.03,8,1,48,Books,3
2088,Male,61,9.65,93.93,2,5,34,Books,1
2089,Female,50,24.69,346.11,4,28,48,Electronics,1
2090,Male,34,42.39,284.71,5,26,18,Home & Kitchen,4
2091,Female,65,74.81,430.04,1,36,2,Electronics,1
2092,Female,28,65.83,63.15,6,48,16,Clothing,5
2093,Female,30,15.95,393.9,2,33,29,Books,3
2094,Female,67,35.48,338.39,5,17,33,Home & Kitchen,5
2095,Male,28,29.41,61.93,6,41,16,Books,5
2096,Male,48,26.41,348.94,8,9,35,Electronics,2
2097,Female,45,49.93,223.57,9,37,47,Electronics,4
2098,Female,61,84.78,472.77,6,43,43,Electronics,5
2099,Female,23,26.88,75.1,5,16,42,Books,2
2100,Male,58,44.63,323.2,4,12,17,Home & Kitchen,3
2101,Male,33,47.52,194.08,2,47,4,Home & Kitchen,3
2102,Male,21,117.2,478.62,2,41,49,Clothing,2
2103,Male,52,114.61,168.34,7,26,4,Books,5
2104,Female,65,96.22,481.28,5,1,25,Clothing,5
2105,Female,43,29.76,451.24,7,33,33,Clothing,4
2106,Female,29,9.1,138.84,1,30,14,Clothing,4
2107,Male,28,38.71,402.75,1,22,24,Clothing,3
2108,Male,54,32.75,497.82,5,6,11,Electronics,4
2109,Male,42,61.21,130.07,2,37,25,Clothing,2
2110,Female,35,93.55,221.2,8,32,28,Home & Kitchen,3
2111,Female,36,103.14,262.49,3,11,7,Clothing,5
2112,Male,40,101.54,150.99,1,44,49,Electronics,3
2113,Female,55,43.8,12.56,2,11,36,Beauty,1
2114,Male,35,82.78,113.96,7,18,10,Beauty,3
2115,Male,43,38.23,144.56,6,8,49,Beauty,4
2116,Female,23,8.25,224.58,8,9,36,Books,2
2117,Male,21,84.49,89.7,7,16,31,Home & Kitchen,5
2118,Female,61,2.17,437.26,8,49,19,Electronics,5
2119,Male,68,49.69,353.93,3,39,18,Beauty,4
2120,Female,46,40.2,47.17,6,38,49,Electronics,4
2121,Female,51,83.51,326.8,7,40,6,Electronics,4
2122,Female,34,92.18,328.56,1,9,28,Books,1
2123,Male,60,37.19,478.33,1,11,7,Beauty,2
2124,Male,60,97.58,6.5,7,14,38,Clothing,1
2125,Female,33,35.98,127.73,3,30,12,Electronics,4
2126,Female,19,54.11,464.26,3,14,41,Beauty,2
2127,Male,51,87.52,466.41,5,27,34,Electronics,4
2128,Male,25,83.46,361.69,6,3,25,Books,2
2129,Male,30,118.5,384.05,2,35,17,Books,5
2130,Female,59,27.79,50.28,3,0,33,Clothing,1
2131,Male,25,79.82,259.37,6,43,23,Books,4
2132,Male,47,73.55,119.63,3,33,9,Beauty,4
2133,Female,49,109.9,94.7,5,46,6,Books,3
2134,Male,53,19.61,406.1,9,16,2,Clothing,5
2135,Male,64,90.46,71.84,3,38,38,Home & Kitchen,4
2136,Male,47,68.62,236.98,6,37,9,Electronics,1
2137,Female,18,33.69,469.6,5,43,3,Electronics,5
2138,Female,60,57.46,96.99,5,32,16,Beauty,4
2139,Female,56,40.72,489.11,6,20,25,Clothing,1
2140,Female,34,69.94,497.17,6,25,24,Clothing,3
2141,Female,37,106.79,280.03,1,45,47,Clothing,3
2142,Female,41,68.75,89.22,9,35,29,Electronics,1
2143,Female,67,76.17,161.47,5,4,44,Books,5
2144,Male,39,62.73,215.12,1,32,40,Electronics,1
2145,Male,46,7.09,158.12,8,0,26,Electronics,1
2146,Female,39,28.71,143.91,7,5,38,Electronics,3
2147,Male,61,59.55,486.25,7,36,35,Books,3
2148,Male,26,37.92,80.92,5,1,23,Home & Kitchen,3
2149,Female,54,22.63,368.0,1,4,4,Beauty,4
2150,Male,27,60.99,5.2,9,25,42,Home & Kitchen,4
2151,Male,53,39.41,300.11,9,40,14,Home & Kitchen,2
2152,Male,54,31.71,458.39,8,46,47,Electronics,4
2153,Male,45,56.21,147.53,5,12,39,Home & Kitchen,5
2154,Male,45,16.86,96.84,3,11,7,Electronics,5
2155,Female,59,111.4,327.58,8,4,8,Electronics,3
2156,Female,60,104.26,357.74,1,1,42,Beauty,1
2157,Female,38,85.21,345.58,3,3,19,Clothing,3
2158,Male,41,13.64,163.06,7,26,2,Electronics,1
2159,Female,59,93.33,129.84,4,49,47,Home & Kitchen,3
2160,Male,57,97.15,478.18,7,9,1,Beauty,3
2161,Male,19,92.36,462.03,5,12,42,Home & Kitchen,5
2162,Male,25,14.56,231.37,6,43,38,Clothing,1
2163,Male,65,77.63,423.87,7,1,13,Books,2
2164,Female,44,100.28,228.9,7,25,42,Clothing,2
2165,Female,39,69.71,215.07,7,14,44,Beauty,3
2166,Male,54,77.92,82.6,7,45,24,Clothing,3
2167,Female,44,55.55,216.07,7,9,32,Clothing,5
2168,Male,46,63.92,271.02,3,21,30,Beauty,1
2169,Female,20,5.09,16.14,3,39,6,Beauty,3
2170,Female,61,77.04,224.84,7,24,38,Home & Kitchen,2
2171,Male,30,10.69,391.77,2,14,33,Electronics,1
2172,Female,62,52.77,341.62,2,12,44,Books,3
2173,Male,27,35.83,319.4,3,7,23,Books,1
2174,Female,53,65.91,455.23,4,20,10,Books,5
2175,Male,26,16.88,13.93,6,20,46,Clothing,2
2176,Male,44,83.31,280.74,8,21,15,Beauty,1
2177,Female,51,95.61,394.74,7,45,23,Beauty,2
2178,Female,68,20.44,272.96,4,32,36,Beauty,3
2179,Male,18,13.41,165.33,2,44,1,Electronics,4
2180,Female,49,18.32,72.44,2,26,8,Beauty,1
2181,Female,42,105.38,444.34,4,39,3,Beauty,2
2182,Male,46,63.85,238.03,6,49,14,Clothing,1
2183,Male,24,56.6,439.67,3,21,17,Home & Kitchen,3
2184,Female,66,13.7,295.0,6,29,34,Books,3
2185,Male,20,78.3,338.73,5,8,47,Clothing,2
2186,Male,37,104.29,403.11,5,44,6,Clothing,5
2187,Male,37,99.55,331.28,2,34,5,Clothing,1
2188,Female,47,75.5,202.04,8,17,46,Books,1
2189,Female,52,9.96,259.25,5,41,41,Clothing,3
2190,Male,52,14.38,402.51,2,4,40,Home & Kitchen,1
2191,Female,66,6.87,189.96,7,26,29,Beauty,2
2192,Male,56,31.64,197.12,9,5,35,Home & Kitchen,4
2193,Female,44,17.14,52.37,9,31,18,Beauty,3
2194,Male,43,31.95,457.72,1,7,40,Beauty,4
2195,Male,31,46.82,50.06,7,38,48,Clothing,1
2196,Female,34,113.21,325.86,9,20,30,Clothing,5
2197,Male,35,73.63,209.53,6,17,15,Books,2
2198,Female,62,100.36,205.78,1,13,15,Electronics,1
2199,Female,69,85.53,341.38,2,14,16,Home & Kitchen,2
2200,Male,46,14.39,38.21,4,41,33,Books,1
2201,Male,37,88.57,298.88,4,25,10,Books,1
2202,Female,44,33.74,387.16,2,43,19,Home & Kitchen,1
2203,Male,35,77.05,414.97,8,31,37,Home & Kitchen,3
2204,Male,21,41.57,89.41,2,38,3,Beauty,4
2205,Male,18,119.72,449.22,3,27,36,Electronics,5
2206,Male,67,32.36,329.79,4,38,4,Clothing,4
2207,Male,18,34.22,441.52,9,42,11,Electronics,4
2208,Female,43,111.75,245.21,1,31,41,Electronics,2
2209,Female,62,3.93,273.31,8,12,33,Clothing,3
2210,Male,37,83.91,459.92,5,14,28,Electronics,3
2211,Male,69,87.31,450.46,7,17,32,Books,1
2212,Male,40,100.53,226.84,8,38,16,Books,4
2213,Female,27,116.96,140.83,5,5,9,Clothing,5
2214,Male,28,117.1,199.62,8,10,11,Clothing,2
2215,Female,58,8.77,196.94,8,31,6,Home & Kitchen,3
2216,Female,58,98.8,147.0,9,39,49,Home & Kitchen,1
2217,Female,22,77.91,137.95,2,19,27,Electronics,5
2218,Male,18,78.03,431.23,3,32,12,Electronics,4
2219,Female,34,16.27,39.58,1,39,22,Clothing,5
2220,Male,39,78.37,340.42,4,7,40,Electronics,3
2221,Female,51,117.92,90.55,5,34,48,Beauty,2
2222,Male,62,109.51,175.53,1,4,37,Books,4
2223,Female,58,53.26,35.46,8,34,21,Electronics,2
2224,Male,46,5.75,138.64,2,46,33,Electronics,5
2225,Female,21,44.11,385.37,1,13,17,Home & Kitchen,5
2226,Male,22,99.34,443.08,2,20,29,Beauty,1
2227,Male,28,84.48,114.66,5,46,40,Electronics,4
2228,Male,68,55.66,234.46,9,23,10,Books,5
2229,Male,38,7.56,237.81,9,16,18,Electronics,3
2230,Female,52,51.8,437.42,2,17,47,Clothing,3
2231,Female,29,56.81,382.59,2,33,13,Beauty,2
2232,Male,43,111.5,258.97,3,11,27,Electronics,3
2233,Female,68,77.29,337.02,7,15,10,Beauty,5
2234,Male,36,38.09,424.44,3,3,32,Electronics,3
2235,Male,62,63.51,9.72,1,24,41,Books,4
2236,Female,24,8.86,204.43,6,33,45,Books,2
2237,Male,64,116.74,454.09,3,27,3,Beauty,4
2238,Male,24,43.85,371.45,1,45,22,Home & Kitchen,5
2239,Female,43,57.87,273.71,4,10,27,Home & Kitchen,5
2240,Male,57,43.28,267.17,1,12,3,Clothing,3
2241,Male,22,82.22,177.15,1,30,33,Home & Kitchen,1
2242,Male,38,79.81,262.66,2,24,2,Beauty,1
2243,Male,31,86.12,329.41,8,38,11,Home & Kitchen,5
2244,Female,21,32.91,212.09,2,9,46,Clothing,5
2245,Female,40,38.56,358.51,2,23,10,Electronics,2
2246,Female,59,15.9,431.31,8,0,39,Home & Kitchen,5
2247,Male,37,79.01,81.57,6,24,33,Beauty,5
2248,Male,32,5.74,228.52,4,27,7,Beauty,2
2249,Female,67,72.12,206.97,3,35,15,Clothing,4
2250,Male,69,104.49,345.3,1,17,26,Clothing,4
2251,Male,62,107.01,128.68,3,5,11,Books,2
2252,Male,46,54.44,321.92,9,1,38,Books,2
2253,Male,25,55.66,439.36,5,2,27,Books,4
2254,Female,58,10.16,211.98,6,45,39,Electronics,4
2255,Female,65,80.82,455.95,5,7,7,Beauty,4
2256,Female,36,98.73,496.62,1,30,1,Books,4
2257,Male,65,30.11,57.52,1,47,10,Beauty,3
2258,Female,56,51.13,120.36,4,18,21,Clothing,2
2259,Female,63,100.82,475.44,3,49,15,Electronics,1
2260,Male,45,105.38,479.37,8,5,30,Clothing,3
2261,Male,63,29.94,53.37,7,13,30,Beauty,1
2262,Female,44,66.52,12.42,7,2,8,Books,1
2263,Female,21,23.91,84.74,8,47,24,Clothing,5
2264,Female,32,13.12,498.03,7,0,19,Home & Kitchen,2
2265,Female,52,109.42,94.1,2,43,3,Electronics,3
2266,Male,54,98.64,253.76,4,29,15,Beauty,2
2267,Female,18,91.44,424.97,6,45,36,Books,4
2268,Female,20,6.8,15.1,3,18,6,Clothing,2
2269,Male,64,101.4,304.22,3,18,42,Electronics,1
2270,Female,41,53.13,142.13,6,8,48,Books,4
2271,Male,44,41.75,431.86,1,6,18,Clothing,2
2272,Male,57,66.03,145.31,1,45,38,Beauty,2
2273,Male,53,11.87,344.94,5,36,19,Home & Kitchen,1
2274,Female,51,91.04,338.74,1,49,49,Home & Kitchen,4
2275,Female,46,70.31,114.64,8,40,30,Beauty,1
2276,Male,41,23.2,22.23,2,6,13,Electronics,2
2277,Female,41,23.4,207.58,6,8,39,Beauty,3
2278,Female,59,22.93,148.15,5,3,12,Clothing,3
2279,Male,21,7.78,405.44,4,24,34,Electronics,5
2280,Male,20,70.95,401.18,1,48,12,Home & Kitchen,3
2281,Female,51,101.0,231.23,3,11,44,Clothing,4
2282,Male,66,3.08,305.22,4,5,24,Books,5
2283,Female,40,6.83,304.11,2,17,4,Books,4
2284,Female,69,69.16,414.44,2,39,36,Books,3
2285,Female,40,98.52,215.38,2,20,48,Home & Kitchen,3
2286,Female,62,39.88,141.35,1,14,14,Beauty,2
2287,Male,22,42.6,136.19,2,2,17,Electronics,4
2288,Male,48,71.97,270.42,6,1,49,Home & Kitchen,1
2289,Male,58,33.63,227.33,3,40,3,Clothing,2
2290,Male,23,4.17,222.86,5,39,38,Clothing,4
2291,Female,54,88.49,50.11,1,3,23,Books,5
2292,Female,27,75.45,360.71,8,31,13,Electronics,4
2293,Male,57,70.11,110.8,4,1,9,Books,5
2294,Female,24,89.26,102.49,9,45,21,Clothing,5
2295,Female,56,81.35,209.32,4,28,41,Clothing,3
2296,Female,55,25.5,117.75,2,1,8,Beauty,1
2297,Male,38,42.95,294.01,3,33,17,Beauty,4
2298,Male,37,16.01,188.87,5,26,16,Beauty,1
2299,Male,20,16.45,227.21,6,38,16,Books,5
2300,Female,68,81.47,270.9,7,43,28,Electronics,3
2301,Male,39,103.17,105.75,4,37,16,Beauty,1
2302,Male,64,115.57,82.1,7,17,46,Home & Kitchen,2
2303,Male,21,75.77,440.81,3,35,46,Beauty,5
2304,Male,45,22.91,219.69,7,18,14,Books,2
2305,Male,29,13.57,208.99,4,26,46,Electronics,1
2306,Male,55,97.73,22.63,8,44,44,Beauty,1
2307,Female,68,69.87,251.5,9,19,38,Electronics,1
2308,Female,53,74.58,279.31,7,20,20,Home & Kitchen,4
2309,Male,64,93.99,281.63,8,22,45,Clothing,5
2310,Male,58,84.69,354.98,8,29,48,Electronics,5
2311,Female,22,100.3,92.85,2,24,41,Beauty,5
2312,Female,30,7.69,129.85,9,30,34,Books,4
2313,Male,40,89.95,406.31,6,26,29,Books,1
2314,Male,67,102.25,473.85,4,33,3,Books,1
2315,Male,47,35.05,72.29,5,7,10,Books,2
2316,Male,54,77.21,251.34,5,18,20,Electronics,4
2317,Female,42,38.39,111.02,7,40,2,Books,3
2318,Male,65,115.0,34.74,9,25,27,Clothing,4
2319,Male,44,4.98,166.12,7,27,32,Home & Kitchen,2
2320,Male,68,70.0,76.13,9,3,10,Electronics,2
2321,Male,31,20.81,356.42,4,30,40,Electronics,2
2322,Female,65,85.75,269.19,4,15,17,Books,1
2323,Female,64,21.93,76.2,6,9,33,Books,3
2324,Female,53,29.01,9.57,8,37,6,Electronics,2
2325,Male,56,59.83,405.04,9,47,39,Books,5
2326,Male,33,109.87,92.22,1,9,47,Books,1
2327,Female,39,26.19,305.08,1,44,18,Books,3
2328,Male,38,18.16,171.78,8,8,9,Books,5
2329,Male,38,91.32,294.82,7,38,8,Books,3
2330,Female,25,60.57,161.25,9,35,25,Beauty,3
2331,Female,66,109.5,48.04,3,35,31,Beauty,5
2332,Female,33,18.45,115.36,5,18,42,Beauty,4
2333,Female,48,77.87,98.09,3,18,4,Electronics,3
2334,Male,59,28.71,216.87,5,11,20,Home & Kitchen,4
2335,Male,27,19.65,330.85,1,12,28,Electronics,3
2336,Female,49,82.33,135.58,4,24,40,Beauty,5
2337,Male,51,71.65,10.97,6,35,1,Electronics,3
2338,Female,26,90.82,261.87,2,24,40,Home & Kitchen,2
2339,Female,34,37.83,304.85,7,27,44,Books,2
2340,Male,28,54.31,481.62,8,41,23,Clothing,3
2341,Female,49,49.25,296.79,1,38,47,Beauty,5
2342,Male,27,118.11,238.23,4,29,13,Beauty,5
2343,Male,39,35.78,288.83,4,4,16,Home & Kitchen,1
2344,Male,34,36.08,464.31,5,16,26,Books,5
2345,Male,21,43.19,415.05,4,17,31,Books,4
2346,Female,65,68.19,164.87,9,42,1,Clothing,3
2347,Male,69,31.03,122.44,7,46,17,Books,2
2348,Female,64,109.92,135.0,2,20,16,Home & Kitchen,5
2349,Female,42,32.62,254.69,1,21,37,Books,2
2350,Female,38,107.6,373.3,9,38,10,Home & Kitchen,1
2351,Female,54,13.31,254.09,1,49,38,Beauty,3
2352,Male,55,79.13,38.56,6,5,44,Beauty,5
2353,Male,66,108.93,363.17,2,49,31,Beauty,2
2354,Female,18,21.08,403.96,4,15,10,Electronics,5
2355,Female,42,116.23,148.3,6,1,49,Beauty,1
2356,Male,68,54.89,333.74,5,0,34,Home & Kitchen,2
2357,Female,53,113.54,216.16,6,29,6,Clothing,2
2358,Male,34,81.54,445.11,3,42,28,Books,3
2359,Female,58,36.89,423.39,5,36,28,Beauty,3
2360,Male,41,23.41,265.09,2,47,13,Electronics,2
2361,Female,19,37.14,347.3,7,22,41,Electronics,3
2362,Female,57,12.07,442.26,3,0,12,Home & Kitchen,2
2363,Male,32,18.12,250.38,1,18,40,Clothing,4
2364,Female,49,13.45,160.06,8,45,2,Beauty,5
2365,Female,56,51.33,378.06,8,2,8,Beauty,4
2366,Male,23,95.67,113.93,3,1,42,Electronics,4
2367,Female,18,17.82,197.32,7,36,9,Home & Kitchen,5
2368,Male,64,16.51,433.53,9,16,8,Electronics,2
2369,Male,40,77.57,363.59,8,27,3,Electronics,2
2370,Female,56,24.46,204.89,3,17,9,Clothing,3
2371,Female,34,12.62,111.3,2,32,13,Home & Kitchen,1
2372,Female,51,20.85,181.2,7,14,9,Clothing,2
2373,Female,58,110.92,145.63,7,21,31,Home & Kitchen,5
2374,Female,46,98.76,92.16,9,40,25,Beauty,1
2375,Female,26,43.13,372.95,5,26,44,Books,5
2376,Female,30,79.04,129.77,4,36,45,Books,5
2377,Male,23,64.94,229.81,8,31,8,Home & Kitchen,5
2378,Female,23,81.58,196.0,4,44,47,Books,1
2379,Male,37,82.24,491.13,4,18,31,Electronics,4
2380,Female,69,75.82,198.59,2,27,45,Beauty,5
2381,Female,20,32.67,44.59,1,27,45,Beauty,3
2382,Male,34,5.64,49.46,4,9,31,Books,2
2383,Female,66,55.21,297.42,7,19,17,Home & Kitchen,2
2384,Female,29,107.03,301.68,9,24,47,Electronics,2
2385,Male,65,68.77,212.29,9,20,19,Home & Kitchen,1
2386,Female,64,100.05,218.76,1,13,3,Books,3
2387,Female,62,119.0,31.7,5,21,46,Beauty,3
2388,Female,18,20.47,260.69,7,25,30,Beauty,3
2389,Male,34,83.32,254.85,7,43,10,Home & Kitchen,3
2390,Female,20,81.24,79.03,6,10,49,Clothing,3
2391,Female,43,117.61,56.4,4,6,29,Home & Kitchen,4
2392,Female,32,118.29,66.17,3,16,40,Clothing,3
2393,Female,53,82.71,55.01,9,17,18,Home & Kitchen,3
2394,Male,49,29.99,306.81,4,6,12,Clothing,1
2395,Male,49,96.03,102.26,8,19,49,Clothing,1
2396,Female,21,13.74,129.46,1,37,23,Clothing,3
2397,Female,35,93.9,90.92,7,10,11,Clothing,4
2398,Male,66,109.31,479.13,6,43,9,Electronics,3
2399,Male,36,46.56,428.04,1,15,24,Clothing,3
2400,Female,60,76.05,119.09,4,26,25,Clothing,3
2401,Male,69,52.19,167.15,5,10,25,Beauty,5
2402,Female,52,53.09,108.9,8,15,47,Electronics,4
2403,Male,57,37.93,248.48,4,22,9,Clothing,2
2404,Male,31,91.69,14.71,3,11,12,Books,3
